"subject","trial","target_distance","perc_distance","condition"
1,1,5,4,"CE"
1,2,3,3,"CE"
1,3,6,4,"CE"
1,4,1,2,"CE"
1,5,2,4,"CE"
1,6,4,5,"CE"
1,7,3,4,"CE"
1,8,6,5,"CE"
1,9,5,4,"CE"
1,10,1,1,"CE"
1,11,2,3,"CE"
1,12,4,4,"CE"
1,13,4,3,"CE"
1,14,2,2,"CE"
1,15,6,5,"CE"
1,16,5,4,"CE"
1,17,3,3,"CE"
1,18,1,1,"CE"
1,19,2,3,"CE"
1,20,6,5,"CE"
1,21,4,4,"CE"
1,22,1,2,"CE"
1,23,3,4,"CE"
1,24,5,4,"CE"
1,25,4,4,"CE"
1,26,3,3,"CE"
1,27,1,1,"CE"
1,28,6,5,"CE"
1,29,5,5,"CE"
1,30,2,3,"CE"
2,1,1,1,"CE"
2,2,3,15,"CE"
2,3,4,20,"CE"
2,4,5,25,"CE"
2,5,2,20,"CE"
2,6,6,30,"CE"
2,7,4,35,"CE"
2,8,3,25,"CE"
2,9,1,10,"CE"
2,10,6,40,"CE"
2,11,5,35,"CE"
2,12,2,15,"CE"
2,13,1,10,"CE"
2,14,4,30,"CE"
2,15,6,35,"CE"
2,16,3,30,"CE"
2,17,5,40,"CE"
2,18,2,30,"CE"
2,19,4,45,"CE"
2,20,1,10,"CE"
2,21,5,45,"CE"
2,22,6,30,"CE"
2,23,3,20,"CE"
2,24,2,20,"CE"
2,25,3,30,"CE"
2,26,5,35,"CE"
2,27,4,40,"CE"
2,28,2,15,"CE"
2,29,6,5,"CE"
2,30,1,10,"CE"
3,1,2,1.75,"CE"
3,2,1,1,"CE"
3,3,6,2.5,"CE"
3,4,3,2,"CE"
3,5,5,3,"CE"
3,6,4,3.5,"CE"
3,7,4,3.5,"CE"
3,8,3,3.5,"CE"
3,9,6,2,"CE"
3,10,2,1.75,"CE"
3,11,1,1.5,"CE"
3,12,5,2,"CE"
3,13,5,2.1,"CE"
3,14,2,2,"CE"
3,15,3,2,"CE"
3,16,4,2.5,"CE"
3,17,1,1.5,"CE"
3,18,6,2.7,"CE"
3,19,1,1.5,"CE"
3,20,6,3,"CE"
3,21,4,3.25,"CE"
3,22,5,2.5,"CE"
3,23,3,2.75,"CE"
3,24,2,2,"CE"
3,25,6,3,"CE"
3,26,2,2,"CE"
3,27,5,2.25,"CE"
3,28,1,1.75,"CE"
3,29,4,2,"CE"
3,30,3,2.25,"CE"
4,1,3,4,"CE"
4,2,1,2,"CE"
4,3,5,6,"CE"
4,4,2,3,"CE"
4,5,4,9,"CE"
4,6,6,10,"CE"
4,7,2,4,"CE"
4,8,4,6,"CE"
4,9,5,7,"CE"
4,10,3,5,"CE"
4,11,6,10,"CE"
4,12,1,1,"CE"
4,13,2,4,"CE"
4,14,5,8,"CE"
4,15,1,1,"CE"
4,16,3,6,"CE"
4,17,4,8,"CE"
4,18,6,10,"CE"
4,19,4,6,"CE"
4,20,2,4,"CE"
4,21,3,4,"CE"
4,22,5,6,"CE"
4,23,6,10,"CE"
4,24,1,1,"CE"
4,25,4,6,"CE"
4,26,2,3,"CE"
4,27,3,6,"CE"
4,28,5,8,"CE"
4,29,6,6,"CE"
4,30,1,1,"CE"
5,1,6,2,"CE"
5,2,4,2,"CE"
5,3,1,1,"CE"
5,4,2,2,"CE"
5,5,3,3,"CE"
5,6,5,3,"CE"
5,7,1,2,"CE"
5,8,2,2,"CE"
5,9,4,2,"CE"
5,10,3,2,"CE"
5,11,6,3,"CE"
5,12,5,3,"CE"
5,13,6,2,"CE"
5,14,5,2,"CE"
5,15,3,3,"CE"
5,16,1,1,"CE"
5,17,2,2,"CE"
5,18,4,3,"CE"
5,19,3,2,"CE"
5,20,6,3,"CE"
5,21,1,1,"CE"
5,22,5,3,"CE"
5,23,4,2,"CE"
5,24,2,3,"CE"
5,25,3,3,"CE"
5,26,2,2,"CE"
5,27,1,1,"CE"
5,28,4,2,"CE"
5,29,5,3,"CE"
5,30,6,3,"CE"
6,1,5,1,"CE"
6,2,2,0.5,"CE"
6,3,4,1,"CE"
6,4,1,0.5,"CE"
6,5,3,2,"CE"
6,6,6,2,"CE"
6,7,2,1,"CE"
6,8,1,0.5,"CE"
6,9,6,2,"CE"
6,10,5,2,"CE"
6,11,3,2,"CE"
6,12,4,2,"CE"
6,13,3,2.5,"CE"
6,14,5,2,"CE"
6,15,6,2,"CE"
6,16,4,2,"CE"
6,17,2,1,"CE"
6,18,1,0.5,"CE"
6,19,2,0.5,"CE"
6,20,5,1,"CE"
6,21,1,0.5,"CE"
6,22,3,1,"CE"
6,23,6,2,"CE"
6,24,4,2,"CE"
6,25,6,2,"CE"
6,26,4,1,"CE"
6,27,3,1,"CE"
6,28,2,1,"CE"
6,29,5,1,"CE"
6,30,1,0.5,"CE"
7,1,6,10,"CE"
7,2,5,11,"CE"
7,3,2,6,"CE"
7,4,1,3,"CE"
7,5,3,6,"CE"
7,6,4,10,"CE"
7,7,3,10,"CE"
7,8,1,2,"CE"
7,9,5,12,"CE"
7,10,4,12,"CE"
7,11,2,10,"CE"
7,12,6,14,"CE"
7,13,3,12,"CE"
7,14,1,1,"CE"
7,15,5,6,"CE"
7,16,2,5,"CE"
7,17,6,8,"CE"
7,18,4,8,"CE"
7,19,1,1,"CE"
7,20,6,9,"CE"
7,21,2,4,"CE"
7,22,3,5,"CE"
7,23,5,6,"CE"
7,24,4,7,"CE"
7,25,1,1,"CE"
7,26,5,7,"CE"
7,27,6,8,"CE"
7,28,4,8,"CE"
7,29,3,7,"CE"
7,30,2,5,"CE"
8,1,1,3,"CE"
8,2,2,4,"CE"
8,3,5,6,"CE"
8,4,4,7,"CE"
8,5,6,7,"CE"
8,6,3,5,"CE"
8,7,2,3,"CE"
8,8,5,5,"CE"
8,9,4,6,"CE"
8,10,6,7,"CE"
8,11,1,1,"CE"
8,12,3,4,"CE"
8,13,1,0.5,"CE"
8,14,4,6,"CE"
8,15,2,3,"CE"
8,16,5,6,"CE"
8,17,3,5,"CE"
8,18,6,7,"CE"
8,19,5,6,"CE"
8,20,2,4,"CE"
8,21,4,5,"CE"
8,22,6,6,"CE"
8,23,1,1,"CE"
8,24,3,5,"CE"
8,25,1,2,"CE"
8,26,5,7,"CE"
8,27,4,6,"CE"
8,28,6,8,"CE"
8,29,2,5,"CE"
8,30,3,6,"CE"
9,1,6,6,"CE"
9,2,5,6,"CE"
9,3,4,7,"CE"
9,4,2,4,"CE"
9,5,3,6,"CE"
9,6,1,2,"CE"
9,7,4,8,"CE"
9,8,2,3,"CE"
9,9,3,4,"CE"
9,10,6,8,"CE"
9,11,1,0,"CE"
9,12,5,6,"CE"
9,13,3,6,"CE"
9,14,1,0,"CE"
9,15,2,7,"CE"
9,16,5,9,"CE"
9,17,4,10,"CE"
9,18,6,11,"CE"
9,19,5,9,"CE"
9,20,4,10,"CE"
9,21,3,7,"CE"
9,22,1,0,"CE"
9,23,2,4,"CE"
9,24,6,10,"CE"
9,25,4,7,"CE"
9,26,2,3,"CE"
9,27,3,10,"CE"
9,28,5,11,"CE"
9,29,6,12,"CE"
9,30,1,0,"CE"
10,1,2,2,"CE"
10,2,1,1,"CE"
10,3,6,5,"CE"
10,4,5,4,"CE"
10,5,4,4,"CE"
10,6,3,3,"CE"
10,7,6,4.5,"CE"
10,8,4,3,"CE"
10,9,2,2,"CE"
10,10,5,3,"CE"
10,11,1,0.5,"CE"
10,12,3,2,"CE"
10,13,1,0.5,"CE"
10,14,5,3,"CE"
10,15,6,5,"CE"
10,16,2,2,"CE"
10,17,3,4,"CE"
10,18,4,3,"CE"
10,19,6,5,"CE"
10,20,4,4,"CE"
10,21,1,0.5,"CE"
10,22,5,6,"CE"
10,23,3,4,"CE"
10,24,2,3,"CE"
10,25,4,5,"CE"
10,26,5,4,"CE"
10,27,3,3,"CE"
10,28,2,2,"CE"
10,29,1,1,"CE"
10,30,6,10,"CE"
11,1,1,3,"CE"
11,2,5,6,"CE"
11,3,4,5,"CE"
11,4,2,2,"CE"
11,5,6,4,"CE"
11,6,3,3,"CE"
11,7,3,5,"CE"
11,8,4,6,"CE"
11,9,5,8,"CE"
11,10,6,9,"CE"
11,11,1,3,"CE"
11,12,2,5,"CE"
11,13,3,6,"CE"
11,14,6,7,"CE"
11,15,2,6,"CE"
11,16,1,1,"CE"
11,17,5,4,"CE"
11,18,4,5,"CE"
11,19,2,1,"CE"
11,20,5,3,"CE"
11,21,3,5,"CE"
11,22,1,1,"CE"
11,23,6,5,"CE"
11,24,4,7,"CE"
11,25,4,10,"CE"
11,26,6,10,"CE"
11,27,3,6,"CE"
11,28,1,2,"CE"
11,29,5,4,"CE"
11,30,2,3,"CE"
12,1,4,3,"CE"
12,2,2,1.5,"CE"
12,3,5,4,"CE"
12,4,1,1,"CE"
12,5,3,3.5,"CE"
12,6,6,5,"CE"
12,7,4,6,"CE"
12,8,5,6.5,"CE"
12,9,6,6.5,"CE"
12,10,3,5,"CE"
12,11,1,1,"CE"
12,12,2,3,"CE"
12,13,4,4,"CE"
12,14,3,4.5,"CE"
12,15,1,0.5,"CE"
12,16,6,6,"CE"
12,17,2,6,"CE"
12,18,5,7,"CE"
12,19,1,1,"CE"
12,20,4,4,"CE"
12,21,2,5,"CE"
12,22,6,6,"CE"
12,23,5,6,"CE"
12,24,3,5.5,"CE"
12,25,1,1,"CE"
12,26,6,4.5,"CE"
12,27,5,4.5,"CE"
12,28,4,5,"CE"
12,29,3,5,"CE"
12,30,2,3,"CE"
13,1,4,3,"CE"
13,2,3,3.5,"CE"
13,3,1,1.5,"CE"
13,4,6,4,"CE"
13,5,5,4,"CE"
13,6,2,3,"CE"
13,7,1,2,"CE"
13,8,2,3,"CE"
13,9,6,4.5,"CE"
13,10,5,4.5,"CE"
13,11,4,4.5,"CE"
13,12,3,4,"CE"
13,13,6,5,"CE"
13,14,3,3.5,"CE"
13,15,1,2,"CE"
13,16,2,3,"CE"
13,17,5,5,"CE"
13,18,4,4.5,"CE"
13,19,3,3.5,"CE"
13,20,5,4,"CE"
13,21,6,5,"CE"
13,22,2,2.5,"CE"
13,23,1,1,"CE"
13,24,4,3,"CE"
13,25,4,4.5,"CE"
13,26,3,4,"CE"
13,27,6,4.5,"CE"
13,28,1,2.5,"CE"
13,29,2,3.5,"CE"
13,30,5,5,"CE"
14,1,2,2,"CE"
14,2,6,4,"CE"
14,3,4,3,"CE"
14,4,5,3.4,"CE"
14,5,3,205,"CE"
14,6,1,1.5,"CE"
14,7,2,4,"CE"
14,8,3,6,"CE"
14,9,4,5.5,"CE"
14,10,1,2,"CE"
14,11,6,8,"CE"
14,12,5,8,"CE"
14,13,1,3,"CE"
14,14,6,9,"CE"
14,15,4,7,"CE"
14,16,5,6,"CE"
14,17,2,4,"CE"
14,18,3,3.5,"CE"
14,19,1,2,"CE"
14,20,6,10,"CE"
14,21,2,8,"CE"
14,22,5,12,"CE"
14,23,4,9,"CE"
14,24,3,6,"CE"
14,25,5,7,"CE"
14,26,3,4,"CE"
14,27,1,2,"CE"
14,28,2,4,"CE"
14,29,4,7,"CE"
14,30,6,9,"CE"
15,1,4,6,"CE"
15,2,3,6,"CE"
15,3,2,4,"CE"
15,4,5,7,"CE"
15,5,1,1,"CE"
15,6,6,9,"CE"
15,7,4,9,"CE"
15,8,1,2,"CE"
15,9,2,5,"CE"
15,10,3,8,"CE"
15,11,6,10,"CE"
15,12,5,10,"CE"
15,13,2,5,"CE"
15,14,5,9,"CE"
15,15,1,2,"CE"
15,16,6,9,"CE"
15,17,4,7,"CE"
15,18,3,6,"CE"
15,19,2,5,"CE"
15,20,4,7,"CE"
15,21,1,2,"CE"
15,22,3,5,"CE"
15,23,6,9,"CE"
15,24,5,6,"CE"
15,25,2,3,"CE"
15,26,3,7,"CE"
15,27,1,3,"CE"
15,28,4,9,"CE"
15,29,6,10,"CE"
15,30,5,7,"CE"
16,1,6,5,"CE"
16,2,1,2,"CE"
16,3,5,4,"CE"
16,4,4,4,"CE"
16,5,2,3,"CE"
16,6,3,4,"CE"
16,7,4,5,"CE"
16,8,5,6,"CE"
16,9,6,7,"CE"
16,10,1,1,"CE"
16,11,3,3,"CE"
16,12,2,4,"CE"
16,13,6,7,"CE"
16,14,3,3,"CE"
16,15,4,4,"CE"
16,16,2,2,"CE"
16,17,1,1,"CE"
16,18,5,4,"CE"
16,19,2,3,"CE"
16,20,5,5,"CE"
16,21,6,7,"CE"
16,22,4,5,"CE"
16,23,3,4,"CE"
16,24,1,2,"CE"
16,25,2,3,"CE"
16,26,3,4,"CE"
16,27,5,5,"CE"
16,28,6,6,"CE"
16,29,4,5,"CE"
16,30,1,1,"CE"
17,1,1,1,"CE"
17,2,3,2,"CE"
17,3,4,3,"CE"
17,4,6,4,"CE"
17,5,2,4,"CE"
17,6,5,4,"CE"
17,7,3,3,"CE"
17,8,1,3,"CE"
17,9,2,3,"CE"
17,10,4,2,"CE"
17,11,6,3,"CE"
17,12,5,2,"CE"
17,13,4,3,"CE"
17,14,1,1,"CE"
17,15,5,4,"CE"
17,16,2,4,"CE"
17,17,6,5,"CE"
17,18,3,3,"CE"
17,19,6,4,"CE"
17,20,5,3,"CE"
17,21,4,3,"CE"
17,22,2,3,"CE"
17,23,1,1,"CE"
17,24,3,2,"CE"
17,25,3,1,"CE"
17,26,6,5,"CE"
17,27,2,4,"CE"
17,28,1,2,"CE"
17,29,5,3,"CE"
17,30,4,2,"CE"
18,1,5,8,"CE"
18,2,4,8,"CE"
18,3,3,7,"CE"
18,4,1,3,"CE"
18,5,6,10,"CE"
18,6,2,4,"CE"
18,7,4,8,"CE"
18,8,6,7,"CE"
18,9,3,6,"CE"
18,10,5,7,"CE"
18,11,2,5,"CE"
18,12,1,2,"CE"
18,13,1,2,"CE"
18,14,3,4,"CE"
18,15,5,7,"CE"
18,16,4,8,"CE"
18,17,6,9,"CE"
18,18,2,4,"CE"
18,19,2,3,"CE"
18,20,4,5,"CE"
18,21,6,7,"CE"
18,22,1,2,"CE"
18,23,5,8,"CE"
18,24,3,7,"CE"
18,25,1,2,"CE"
18,26,2,3,"CE"
18,27,5,9,"CE"
18,28,6,10,"CE"
18,29,4,9,"CE"
18,30,3,7,"CE"
19,1,6,4,"CE"
19,2,2,1.2,"CE"
19,3,3,1.3,"CE"
19,4,1,0.8,"CE"
19,5,5,4.5,"CE"
19,6,4,3.5,"CE"
19,7,2,2,"CE"
19,8,3,2,"CE"
19,9,4,2.5,"CE"
19,10,6,2.3,"CE"
19,11,1,7,"CE"
19,12,5,3,"CE"
19,13,3,2,"CE"
19,14,2,1.3,"CE"
19,15,6,3,"CE"
19,16,1,0.5,"CE"
19,17,5,4,"CE"
19,18,4,4.5,"CE"
19,19,2,2.5,"CE"
19,20,5,4,"CE"
19,21,4,3.8,"CE"
19,22,6,5,"CE"
19,23,1,0.4,"CE"
19,24,3,4,"CE"
19,25,2,3,"CE"
19,26,4,4,"CE"
19,27,6,4.5,"CE"
19,28,3,3.2,"CE"
19,29,5,3,"CE"
19,30,1,0.5,"CE"
20,1,6,5,"CE"
20,2,3,3,"CE"
20,3,2,2.5,"CE"
20,4,5,6,"CE"
20,5,4,7,"CE"
20,6,1,0.5,"CE"
20,7,5,4,"CE"
20,8,6,6,"CE"
20,9,3,3,"CE"
20,10,1,0.5,"CE"
20,11,4,4,"CE"
20,12,2,2,"CE"
20,13,4,6,"CE"
20,14,5,6.5,"CE"
20,15,2,2,"CE"
20,16,1,0.5,"CE"
20,17,3,5,"CE"
20,18,6,8,"CE"
20,19,5,6,"CE"
20,20,4,6.5,"CE"
20,21,6,7,"CE"
20,22,1,0.5,"CE"
20,23,2,2,"CE"
20,24,3,4,"CE"
20,25,1,0.3,"CE"
20,26,6,7,"CE"
20,27,3,4,"CE"
20,28,4,8,"CE"
20,29,2,1.5,"CE"
20,30,5,5,"CE"
21,1,4,1,"CE"
21,2,3,1,"CE"
21,3,5,1,"CE"
21,4,2,1,"CE"
21,5,6,1,"CE"
21,6,1,0,"CE"
21,7,6,1,"CE"
21,8,5,1,"CE"
21,9,3,1,"CE"
21,10,2,1,"CE"
21,11,4,1,"CE"
21,12,1,0,"CE"
21,13,3,1,"CE"
21,14,4,1,"CE"
21,15,6,1,"CE"
21,16,5,1,"CE"
21,17,2,0,"CE"
21,18,1,0,"CE"
21,19,4,1,"CE"
21,20,2,1,"CE"
21,21,1,0,"CE"
21,22,5,2,"CE"
21,23,6,2,"CE"
21,24,3,1,"CE"
21,25,1,0,"CE"
21,26,2,1,"CE"
21,27,3,1,"CE"
21,28,5,1,"CE"
21,29,6,2,"CE"
21,30,4,2,"CE"
22,1,5,4,"CE"
22,2,6,5,"CE"
22,3,2,3,"CE"
22,4,3,4,"CE"
22,5,1,2,"CE"
22,6,4,4,"CE"
22,7,2,3,"CE"
22,8,4,5,"CE"
22,9,5,4,"CE"
22,10,6,6,"CE"
22,11,1,2,"CE"
22,12,3,4,"CE"
22,13,1,2,"CE"
22,14,2,4,"CE"
22,15,3,6,"CE"
22,16,6,7,"CE"
22,17,5,6,"CE"
22,18,4,4,"CE"
22,19,3,3,"CE"
22,20,6,5,"CE"
22,21,4,4,"CE"
22,22,2,3,"CE"
22,23,1,2,"CE"
22,24,5,5,"CE"
22,25,1,2,"CE"
22,26,3,4,"CE"
22,27,2,4,"CE"
22,28,4,5,"CE"
22,29,5,4,"CE"
22,30,6,6,"CE"
23,1,5,2,"CE"
23,2,3,2,"CE"
23,3,6,3,"CE"
23,4,4,3,"CE"
23,5,1,1,"CE"
23,6,2,2,"CE"
23,7,6,3,"CE"
23,8,1,1,"CE"
23,9,3,3,"CE"
23,10,4,2,"CE"
23,11,2,2,"CE"
23,12,5,3,"CE"
23,13,4,3,"CE"
23,14,2,1,"CE"
23,15,1,1,"CE"
23,16,6,4,"CE"
23,17,3,3,"CE"
23,18,5,2,"CE"
23,19,2,1,"CE"
23,20,3,1,"CE"
23,21,6,3,"CE"
23,22,1,1,"CE"
23,23,4,3,"CE"
23,24,5,4,"CE"
23,25,2,2,"CE"
23,26,6,3,"CE"
23,27,5,2,"CE"
23,28,3,2,"CE"
23,29,1,1,"CE"
23,30,4,3,"CE"
24,1,6,2,"CE"
24,2,1,1,"CE"
24,3,5,2,"CE"
24,4,2,1.5,"CE"
24,5,3,2,"CE"
24,6,4,3,"CE"
24,7,2,1.5,"CE"
24,8,6,2,"CE"
24,9,4,2,"CE"
24,10,5,2,"CE"
24,11,3,1,"CE"
24,12,1,0.5,"CE"
24,13,5,3,"CE"
24,14,1,1,"CE"
24,15,6,3,"CE"
24,16,4,2,"CE"
24,17,2,2,"CE"
24,18,3,3,"CE"
24,19,3,2,"CE"
24,20,1,1,"CE"
24,21,6,3,"CE"
24,22,5,2,"CE"
24,23,2,2,"CE"
24,24,4,3,"CE"
24,25,1,1,"CE"
24,26,2,3,"CE"
24,27,6,3,"CE"
24,28,5,2,"CE"
24,29,3,2,"CE"
24,30,4,2,"CE"
25,1,3,3,"CE"
25,2,1,1,"CE"
25,3,2,2,"CE"
25,4,6,4,"CE"
25,5,5,5,"CE"
25,6,4,6,"CE"
25,7,6,10,"CE"
25,8,1,2,"CE"
25,9,2,3,"CE"
25,10,4,5,"CE"
25,11,3,6,"CE"
25,12,5,10,"CE"
25,13,3,15,"CE"
25,14,5,10,"CE"
25,15,4,12,"CE"
25,16,2,5,"CE"
25,17,1,2,"CE"
25,18,6,15,"CE"
25,19,6,20,"CE"
25,20,2,5,"CE"
25,21,3,10,"CE"
25,22,5,15,"CE"
25,23,4,15,"CE"
25,24,1,5,"CE"
25,25,1,2,"CE"
25,26,5,10,"CE"
25,27,2,15,"CE"
25,28,3,12,"CE"
25,29,6,15,"CE"
25,30,4,15,"CE"
26,1,2,5,"CE"
26,2,6,8,"CE"
26,3,4,7,"CE"
26,4,5,8,"CE"
26,5,1,1,"CE"
26,6,3,4,"CE"
26,7,1,1,"CE"
26,8,3,3,"CE"
26,9,2,2.5,"CE"
26,10,6,10,"CE"
26,11,5,8,"CE"
26,12,4,7,"CE"
26,13,6,9,"CE"
26,14,3,6,"CE"
26,15,4,5,"CE"
26,16,2,3,"CE"
26,17,1,1,"CE"
26,18,5,4,"CE"
26,19,1,1,"CE"
26,20,5,7,"CE"
26,21,3,5,"CE"
26,22,4,5,"CE"
26,23,6,7,"CE"
26,24,2,3,"CE"
26,25,3,4,"CE"
26,26,1,1,"CE"
26,27,6,12,"CE"
26,28,2,4,"CE"
26,29,5,4,"CE"
26,30,4,5,"CE"
27,1,5,3,"CE"
27,2,1,1,"CE"
27,3,6,6,"CE"
27,4,4,4,"CE"
27,5,3,3,"CE"
27,6,2,1.5,"CE"
27,7,4,3,"CE"
27,8,1,1,"CE"
27,9,6,4,"CE"
27,10,5,3,"CE"
27,11,2,2,"CE"
27,12,3,3,"CE"
27,13,3,5,"CE"
27,14,1,1,"CE"
27,15,6,7,"CE"
27,16,4,6,"CE"
27,17,2,3,"CE"
27,18,5,4.5,"CE"
27,19,4,4.5,"CE"
27,20,3,3,"CE"
27,21,2,2,"CE"
27,22,5,5,"CE"
27,23,6,7,"CE"
27,24,1,2,"CE"
27,25,6,6,"CE"
27,26,1,1,"CE"
27,27,5,5,"CE"
27,28,3,4,"CE"
27,29,2,3,"CE"
27,30,4,7,"CE"
28,1,2,2,"CE"
28,2,4,4,"CE"
28,3,6,4,"CE"
28,4,3,3,"CE"
28,5,1,1,"CE"
28,6,5,3,"CE"
28,7,4,5,"CE"
28,8,3,4,"CE"
28,9,1,1,"CE"
28,10,2,2,"CE"
28,11,5,6,"CE"
28,12,6,7,"CE"
28,13,4,5,"CE"
28,14,1,1,"CE"
28,15,3,3,"CE"
28,16,5,5,"CE"
28,17,6,4,"CE"
28,18,2,3,"CE"
