"subject","trial","target_distance","perc_distance","condition"
28,19,2,2,"CE"
28,20,3,4,"CE"
28,21,5,5,"CE"
28,22,1,1,"CE"
28,23,4,7,"CE"
28,24,6,8,"CE"
28,25,3,6,"CE"
28,26,5,5,"CE"
28,27,1,1,"CE"
28,28,4,4,"CE"
28,29,6,7,"CE"
28,30,2,4,"CE"
29,1,6,7,"CE"
29,2,4,6,"CE"
29,3,2,3,"CE"
29,4,5,6,"CE"
29,5,3,4,"CE"
29,6,1,2,"CE"
29,7,5,7,"CE"
29,8,1,2,"CE"
29,9,4,6,"CE"
29,10,3,6,"CE"
29,11,6,8,"CE"
29,12,2,6,"CE"
29,13,5,7,"CE"
29,14,4,7,"CE"
29,15,1,3,"CE"
29,16,6,8,"CE"
29,17,3,5,"CE"
29,18,2,4,"CE"
29,19,4,6,"CE"
29,20,2,6,"CE"
29,21,1,2,"CE"
29,22,3,5,"CE"
29,23,6,7,"CE"
29,24,5,6,"CE"
29,25,3,6,"CE"
29,26,5,7,"CE"
29,27,4,7,"CE"
29,28,1,1,"CE"
29,29,6,5,"CE"
29,30,2,4,"CE"
30,1,3,5,"CE"
30,2,4,5,"CE"
30,3,1,3,"CE"
30,4,2,5,"CE"
30,5,6,6,"CE"
30,6,5,5,"CE"
30,7,1,2,"CE"
30,8,2,4,"CE"
30,9,4,6,"CE"
30,10,6,7,"CE"
30,11,5,5,"CE"
30,12,3,4,"CE"
30,13,3,4,"CE"
30,14,2,3,"CE"
30,15,1,2,"CE"
30,16,5,6,"CE"
30,17,4,5,"CE"
30,18,6,6,"CE"
30,19,5,5,"CE"
30,20,4,4,"CE"
30,21,1,2,"CE"
30,22,6,7,"CE"
30,23,2,3,"CE"
30,24,3,4,"CE"
30,25,1,2,"CE"
30,26,3,4,"CE"
30,27,2,3,"CE"
30,28,4,6,"CE"
30,29,6,5,"CE"
30,30,5,4,"CE"
31,1,1,1,"UE"
31,2,4,4,"UE"
31,3,3,5.53,"UE"
31,4,2,2,"UE"
31,5,5,3,"UE"
31,6,6,4,"UE"
31,7,2,2,"UE"
31,8,6,5,"UE"
31,9,4,4,"UE"
31,10,3,4,"UE"
31,11,5,4,"UE"
31,12,1,6,"UE"
31,13,1,1,"UE"
31,14,5,6,"UE"
31,15,2,2,"UE"
31,16,3,3,"UE"
31,17,6,5,"UE"
31,18,4,4,"UE"
31,19,4,3,"UE"
31,20,1,1,"UE"
31,21,2,2,"UE"
31,22,6,7,"UE"
31,23,3,10.53,"UE"
31,24,5,5,"UE"
31,25,2,2,"UE"
31,26,1,1,"UE"
31,27,5,1,"UE"
31,28,6,3,"UE"
31,29,4,1,"UE"
31,30,3,1,"UE"
32,1,2,4,"UE"
32,2,1,2,"UE"
32,3,3,5,"UE"
32,4,6,6,"UE"
32,5,5,6,"UE"
32,6,4,5,"UE"
32,7,5,4,"UE"
32,8,3,3,"UE"
32,9,4,4,"UE"
32,10,6,6,"UE"
32,11,1,2,"UE"
32,12,2,5,"UE"
32,13,2,5,"UE"
32,14,1,2,"UE"
32,15,5,5,"UE"
32,16,6,6,"UE"
32,17,4,6,"UE"
32,18,3,6,"UE"
32,19,1,2,"UE"
32,20,5,5,"UE"
32,21,2,5,"UE"
32,22,3,6,"UE"
32,23,6,7,"UE"
32,24,4,6,"UE"
32,25,2,4,"UE"
32,26,5,5,"UE"
32,27,1,3,"UE"
32,28,4,6,"UE"
32,29,6,7,"UE"
32,30,3,5,"UE"
33,1,3,5,"UE"
33,2,4,6,"UE"
33,3,2,5,"UE"
33,4,5,6,"UE"
33,5,1,3,"UE"
33,6,6,6,"UE"
33,7,2,5,"UE"
33,8,3,6,"UE"
33,9,1,3,"UE"
33,10,6,7,"UE"
33,11,4,75,"UE"
33,12,5,75,"UE"
33,13,1,2,"UE"
33,14,3,6,"UE"
33,15,5,7,"UE"
33,16,4,75,"UE"
33,17,6,8,"UE"
33,18,2,5,"UE"
33,19,2,5,"UE"
33,20,1,3,"UE"
33,21,5,6,"UE"
33,22,4,65,"UE"
33,23,6,7,"UE"
33,24,3,6,"UE"
33,25,1,3,"UE"
33,26,4,6,"UE"
33,27,3,7,"UE"
33,28,2,6,"UE"
33,29,6,7,"UE"
33,30,5,75,"UE"
34,1,3,1,"UE"
34,2,4,1,"UE"
34,3,6,1.5,"UE"
34,4,1,0.5,"UE"
34,5,2,1,"UE"
34,6,5,2,"UE"
34,7,6,1.5,"UE"
34,8,2,1,"UE"
34,9,3,1.5,"UE"
34,10,4,1.5,"UE"
34,11,5,2,"UE"
34,12,1,0.5,"UE"
34,13,1,0.2,"UE"
34,14,4,1,"UE"
34,15,6,3,"UE"
34,16,3,2,"UE"
34,17,5,3,"UE"
34,18,2,2,"UE"
34,19,5,2,"UE"
34,20,1,1,"UE"
34,21,3,1.5,"UE"
34,22,4,3,"UE"
34,23,2,2,"UE"
34,24,6,3.5,"UE"
34,25,1,0.5,"UE"
34,26,4,3,"UE"
34,27,2,2,"UE"
34,28,6,4,"UE"
34,29,5,4,"UE"
34,30,3,3,"UE"
35,1,1,1.5,"UE"
35,2,3,1,"UE"
35,3,4,1,"UE"
35,4,5,0.8,"UE"
35,5,6,1,"UE"
35,6,2,1,"UE"
35,7,2,1,"UE"
35,8,4,0.8,"UE"
35,9,1,0.5,"UE"
35,10,3,1,"UE"
35,11,5,1,"UE"
35,12,6,1,"UE"
35,13,1,1,"UE"
35,14,4,1,"UE"
35,15,2,1,"UE"
35,16,5,1,"UE"
35,17,3,1,"UE"
35,18,6,1,"UE"
35,19,2,1,"UE"
35,20,6,1.2,"UE"
35,21,5,1.2,"UE"
35,22,4,1.2,"UE"
35,23,1,1,"UE"
35,24,3,1,"UE"
35,25,6,1,"UE"
35,26,2,1,"UE"
35,27,4,1,"UE"
35,28,1,1,"UE"
35,29,3,1,"UE"
35,30,5,1,"UE"
36,1,5,5,"UE"
36,2,2,4,"UE"
36,3,4,8,"UE"
36,4,6,8,"UE"
36,5,3,6,"UE"
36,6,1,3,"UE"
36,7,5,7,"UE"
36,8,1,2,"UE"
36,9,2,5,"UE"
36,10,6,8,"UE"
36,11,4,6,"UE"
36,12,3,4,"UE"
36,13,1,2,"UE"
36,14,4,7,"UE"
36,15,3,7,"UE"
36,16,6,8,"UE"
36,17,2,4,"UE"
36,18,5,5,"UE"
36,19,4,7,"UE"
36,20,5,7,"UE"
36,21,2,3,"UE"
36,22,3,6,"UE"
36,23,6,8,"UE"
36,24,1,2,"UE"
36,25,2,7,"UE"
36,26,6,8,"UE"
36,27,1,3,"UE"
36,28,4,9,"UE"
36,29,5,8,"UE"
36,30,3,7,"UE"
37,1,6,15,"UE"
37,2,3,15,"UE"
37,3,2,125,"UE"
37,4,1,1,"UE"
37,5,4,15,"UE"
37,6,5,2,"UE"
37,7,3,2,"UE"
37,8,2,22,"UE"
37,9,5,3,"UE"
37,10,4,3,"UE"
37,11,6,325,"UE"
37,12,1,15,"UE"
37,13,1,125,"UE"
37,14,5,25,"UE"
37,15,6,3,"UE"
37,16,3,3,"UE"
37,17,4,3,"UE"
37,18,2,3,"UE"
37,19,3,3,"UE"
37,20,6,32,"UE"
37,21,2,32,"UE"
37,22,5,35,"UE"
37,23,1,1,"UE"
37,24,4,25,"UE"
37,25,4,325,"UE"
37,26,3,25,"UE"
37,27,1,2,"UE"
37,28,2,3,"UE"
37,29,6,25,"UE"
37,30,5,25,"UE"
38,1,4,7,"UE"
38,2,1,4,"UE"
38,3,2,5,"UE"
38,4,5,6,"UE"
38,5,6,8,"UE"
38,6,3,5,"UE"
38,7,4,6,"UE"
38,8,1,3,"UE"
38,9,3,5,"UE"
38,10,5,6,"UE"
38,11,6,7,"UE"
38,12,2,4,"UE"
38,13,1,3,"UE"
38,14,3,5,"UE"
38,15,4,6,"UE"
38,16,5,4,"UE"
38,17,6,6,"UE"
38,18,2,4,"UE"
38,19,2,4,"UE"
38,20,5,5,"UE"
38,21,3,4,"UE"
38,22,1,3,"UE"
38,23,4,5,"UE"
38,24,6,6,"UE"
38,25,2,5,"UE"
38,26,6,6,"UE"
38,27,4,6,"UE"
38,28,3,5,"UE"
38,29,1,4,"UE"
38,30,5,5,"UE"
39,1,3,8,"UE"
39,2,6,9,"UE"
39,3,5,10,"UE"
39,4,1,7,"UE"
39,5,4,9,"UE"
39,6,2,8,"UE"
39,7,1,7,"UE"
39,8,3,8,"UE"
39,9,2,8,"UE"
39,10,6,9,"UE"
39,11,5,9,"UE"
39,12,4,8,"UE"
39,13,5,8,"UE"
39,14,4,8,"UE"
39,15,3,7,"UE"
39,16,2,6,"UE"
39,17,1,5,"UE"
39,18,6,6,"UE"
39,19,5,7,"UE"
39,20,4,6,"UE"
39,21,3,6,"UE"
39,22,1,5,"UE"
39,23,6,8,"UE"
39,24,2,6,"UE"
39,25,1,5,"UE"
39,26,5,8,"UE"
39,27,2,7,"UE"
39,28,6,9,"UE"
39,29,4,8,"UE"
39,30,3,8,"UE"
40,1,6,5,"UE"
40,2,1,2,"UE"
40,3,3,4,"UE"
40,4,4,6,"UE"
40,5,5,6,"UE"
40,6,2,4,"UE"
40,7,1,22,"UE"
40,8,2,2,"UE"
40,9,6,6,"UE"
40,10,4,4,"UE"
40,11,3,4,"UE"
40,12,5,6,"UE"
40,13,3,4,"UE"
40,14,6,6,"UE"
40,15,1,2,"UE"
40,16,4,4,"UE"
40,17,2,3,"UE"
40,18,5,4,"UE"
40,19,1,1,"UE"
40,20,4,5,"UE"
40,21,2,3,"UE"
40,22,3,5,"UE"
40,23,5,5,"UE"
40,24,6,5,"UE"
40,25,6,5,"UE"
40,26,4,4,"UE"
40,27,5,5,"UE"
40,28,3,4.44444444444444e+42,"UE"
40,29,2,3,"UE"
40,30,1,1,"UE"
41,1,3,12,"UE"
41,2,6,15,"UE"
41,3,4,12,"UE"
41,4,1,10,"UE"
41,5,2,10,"UE"
41,6,5,12,"UE"
41,7,5,12,"UE"
41,8,6,15,"UE"
41,9,4,15,"UE"
41,10,1,10,"UE"
41,11,2,10,"UE"
41,12,3,12,"UE"
41,13,2,12,"UE"
41,14,5,15,"UE"
41,15,1,10,"UE"
41,16,4,15,"UE"
41,17,6,15,"UE"
41,18,3,15,"UE"
41,19,2,12,"UE"
41,20,5,12,"UE"
41,21,1,10,"UE"
41,22,3,15,"UE"
41,23,4,15,"UE"
41,24,6,15,"UE"
41,25,6,15,"UE"
41,26,5,12,"UE"
41,27,2,12,"UE"
41,28,4,12,"UE"
41,29,3,12,"UE"
41,30,1,10,"UE"
42,1,2,2,"UE"
42,2,5,4,"UE"
42,3,6,3,"UE"
42,4,3,2,"UE"
42,5,4,5,"UE"
42,6,1,1,"UE"
42,7,1,1,"UE"
42,8,5,5,"UE"
42,9,4,4,"UE"
42,10,2,3,"UE"
42,11,6,3,"UE"
42,12,3,4,"UE"
42,13,5,5,"UE"
42,14,3,5,"UE"
42,15,4,6,"UE"
42,16,2,2,"UE"
42,17,1,1,"UE"
42,18,6,6,"UE"
42,19,4,6,"UE"
42,20,5,5,"UE"
42,21,6,5,"UE"
42,22,1,1,"UE"
42,23,2,3,"UE"
42,24,3,6,"UE"
42,25,3,5,"UE"
42,26,2,3,"UE"
42,27,6,5,"UE"
42,28,1,1,"UE"
42,29,5,5,"UE"
42,30,4,6,"UE"
43,1,5,5,"UE"
43,2,2,4,"UE"
43,3,1,3,"UE"
43,4,6,5,"UE"
43,5,4,48,"UE"
43,6,3,4,"UE"
43,7,2,35,"UE"
43,8,5,375,"UE"
43,9,6,49,"UE"
43,10,4,49,"UE"
43,11,1,2,"UE"
43,12,3,25,"UE"
43,13,4,3,"UE"
43,14,3,32,"UE"
43,15,2,29,"UE"
43,16,1,2,"UE"
43,17,5,25,"UE"
43,18,6,275,"UE"
43,19,4,275,"UE"
43,20,1,15,"UE"
43,21,2,25,"UE"
43,22,6,4,"UE"
43,23,3,3,"UE"
43,24,5,35,"UE"
43,25,1,14,"UE"
43,26,4,18,"UE"
43,27,5,3,"UE"
43,28,6,32,"UE"
43,29,3,29,"UE"
43,30,2,3,"UE"
44,1,5,10,"UE"
44,2,3,11,"UE"
44,3,1,7,"UE"
44,4,4,11,"UE"
44,5,6,13,"UE"
44,6,2,12,"UE"
44,7,4,13,"UE"
44,8,6,14,"UE"
44,9,5,14,"UE"
44,10,1,7,"UE"
44,11,3,12,"UE"
44,12,2,10,"UE"
44,13,6,14,"UE"
44,14,3,15,"UE"
44,15,1,8,"UE"
44,16,4,11,"UE"
44,17,2,10,"UE"
44,18,5,15,"UE"
44,19,4,15,"UE"
44,20,1,6,"UE"
44,21,3,9,"UE"
44,22,2,10,"UE"
44,23,5,12,"UE"
44,24,6,15,"UE"
44,25,1,7,"UE"
44,26,5,14,"UE"
44,27,3,15,"UE"
44,28,2,13,"UE"
44,29,4,14,"UE"
44,30,6,15,"UE"
45,1,3,2,"UE"
45,2,2,2,"UE"
45,3,6,5,"UE"
45,4,5,5,"UE"
45,5,4,4,"UE"
45,6,1,1,"UE"
45,7,6,5,"UE"
45,8,4,5,"UE"
45,9,1,2,"UE"
45,10,3,5,"UE"
45,11,2,3,"UE"
45,12,5,5,"UE"
45,13,1,1,"UE"
45,14,4,6,"UE"
45,15,2,2,"UE"
45,16,3,3,"UE"
45,17,5,5,"UE"
45,18,6,5,"UE"
45,19,1,1,"UE"
45,20,5,5,"UE"
45,21,2,3,"UE"
45,22,4,4,"UE"
45,23,6,5,"UE"
45,24,3,3,"UE"
45,25,2,2,"UE"
45,26,1,1,"UE"
45,27,6,5,"UE"
45,28,3,4,"UE"
45,29,5,4,"UE"
45,30,4,3,"UE"
46,1,1,2,"UE"
46,2,4,5,"UE"
46,3,6,7,"UE"
46,4,2,3,"UE"
46,5,5,4,"UE"
46,6,3,3,"UE"
46,7,5,4,"UE"
46,8,6,5,"UE"
46,9,4,5,"UE"
46,10,3,4,"UE"
46,11,1,2,"UE"
46,12,2,4,"UE"
46,13,2,5,"UE"
46,14,4,7,"UE"
46,15,3,6,"UE"
46,16,6,7,"UE"
46,17,1,2,"UE"
46,18,5,5,"UE"
46,19,1,2,"UE"
46,20,3,5,"UE"
46,21,2,4,"UE"
46,22,5,5,"UE"
46,23,6,6,"UE"
46,24,4,6,"UE"
46,25,2,5,"UE"
46,26,4,6,"UE"
46,27,6,5,"UE"
46,28,3,4,"UE"
46,29,1,1,"UE"
46,30,5,4,"UE"
47,1,6,6.5,"UE"
47,2,2,5,"UE"
47,3,4,7,"UE"
47,4,1,4,"UE"
47,5,3,6,"UE"
47,6,5,7.5,"UE"
47,7,2,6.5,"UE"
47,8,6,8.5,"UE"
47,9,1,4,"UE"
47,10,5,6.5,"UE"
47,11,4,8,"UE"
47,12,3,8,"UE"
47,13,3,8.5,"UE"
47,14,1,3.5,"UE"
47,15,4,7.5,"UE"
47,16,2,6,"UE"
47,17,5,7.5,"UE"
47,18,6,8.5,"UE"
47,19,5,8.5,"UE"
47,20,3,8.3,"UE"
47,21,4,8,"UE"
47,22,1,3,"UE"
47,23,2,5.5,"UE"
47,24,6,9,"UE"
47,25,5,7.5,"UE"
47,26,4,7,"UE"
47,27,6,9,"UE"
47,28,3,7.5,"UE"
47,29,1,4,"UE"
47,30,2,5,"UE"
48,1,3,5,"UE"
48,2,6,5,"UE"
48,3,1,3,"UE"
48,4,5,4,"UE"
48,5,2,4,"UE"
48,6,4,6,"UE"
48,7,1,3,"UE"
48,8,2,5,"UE"
48,9,3,6,"UE"
48,10,5,6,"UE"
48,11,6,7,"UE"
48,12,4,7,"UE"
48,13,5,8,"UE"
48,14,6,9,"UE"
48,15,2,7,"UE"
48,16,3,8,"UE"
48,17,1,5,"UE"
48,18,4,7,"UE"
48,19,3,7,"UE"
48,20,6,8,"UE"
48,21,1,4,"UE"
48,22,2,7,"UE"
48,23,4,9,"UE"
48,24,5,8,"UE"
48,25,6,9,"UE"
48,26,3,6,"UE"
48,27,4,7,"UE"
48,28,2,6,"UE"
48,29,1,5,"UE"
48,30,5,7,"UE"
49,1,5,6,"UE"
49,2,3,2,"UE"
49,3,1,1,"UE"
49,4,4,12,"UE"
49,5,6,13,"UE"
49,6,2,4,"UE"
49,7,6,8,"UE"
49,8,1,5,"UE"
49,9,3,3,"UE"
49,10,4,6,"UE"
49,11,2,3,"UE"
49,12,5,8,"UE"
49,13,1,5,"UE"
49,14,5,5,"UE"
49,15,4,6,"UE"
49,16,6,8,"UE"
49,17,3,7,"UE"
49,18,2,6,"UE"
49,19,6,9,"UE"
49,20,3,5,"UE"
49,21,2,3,"UE"
49,22,4,6.5,"UE"
49,23,5,6,"UE"
49,24,1,0.2,"UE"
49,25,4,7,"UE"
49,26,3,6.8,"UE"
49,27,5,7.8,"UE"
49,28,1,1,"UE"
49,29,6,8,"UE"
49,30,2,2.5,"UE"
50,1,4,2,"UE"
50,2,2,2,"UE"
50,3,1,1,"UE"
50,4,6,4,"UE"
50,5,3,5,"UE"
50,6,5,4,"UE"
50,7,5,5,"UE"
50,8,6,5,"UE"
50,9,4,4,"UE"
50,10,3,3,"UE"
50,11,2,2,"UE"
50,12,1,1,"UE"
50,13,2,1,"UE"
50,14,5,3,"UE"
50,15,3,3,"UE"
50,16,6,3,"UE"
50,17,4,3,"UE"
50,18,1,2,"UE"
50,19,5,3,"UE"
50,20,6,5,"UE"
50,21,1,1,"UE"
50,22,3,2,"UE"
50,23,2,2,"UE"
50,24,4,3,"UE"
50,25,2,1,"UE"
50,26,4,2,"UE"
50,27,6,2,"UE"
50,28,5,2,"UE"
50,29,3,3,"UE"
50,30,1,1,"UE"
51,1,5,4,"UE"
51,2,4,3,"UE"
51,3,1,1,"UE"
51,4,3,5,"UE"
51,5,6,6,"UE"
51,6,2,3,"UE"
51,7,3,4,"UE"
51,8,1,1,"UE"
51,9,4,5,"UE"
51,10,2,3,"UE"
51,11,6,4,"UE"
51,12,5,5,"UE"
51,13,2,4,"UE"
51,14,5,3,"UE"
51,15,4,5,"UE"
51,16,3,6,"UE"
51,17,6,6,"UE"
51,18,1,1,"UE"
51,19,4,3,"UE"
51,20,1,1,"UE"
51,21,2,4,"UE"
51,22,5,5,"UE"
51,23,6,5,"UE"
51,24,3,3,"UE"
51,25,3,5,"UE"
51,26,6,6,"UE"
51,27,5,4,"UE"
51,28,4,5,"UE"
51,29,1,1,"UE"
51,30,2,2,"UE"
52,1,3,7,"UE"
52,2,6,7,"UE"
52,3,4,7,"UE"
52,4,5,7,"UE"
52,5,1,5,"UE"
52,6,2,6,"UE"
52,7,4,8,"UE"
52,8,2,5,"UE"
52,9,1,5,"UE"
52,10,6,9,"UE"
52,11,3,9,"UE"
52,12,5,12,"UE"
52,13,3,12,"UE"
52,14,2,10,"UE"
52,15,1,7,"UE"
52,16,6,11,"UE"
52,17,4,12,"UE"
52,18,5,12,"UE"
52,19,2,12,"UE"
52,20,4,12,"UE"
52,21,6,13,"UE"
52,22,5,13,"UE"
52,23,3,10,"UE"
52,24,1,5,"UE"
52,25,3,7,"UE"
52,26,6,10,"UE"
52,27,2,8,"UE"
52,28,5,12,"UE"
52,29,1,5,"UE"
52,30,4,12,"UE"
53,1,1,3,"UE"
53,2,5,4,"UE"
53,3,2,2,"UE"
53,4,3,2,"UE"
53,5,4,4,"UE"
53,6,6,6,"UE"
53,7,1,1,"UE"
53,8,4,3,"UE"
53,9,6,5,"UE"
53,10,3,4,"UE"
53,11,5,44,"UE"
53,12,2,4,"UE"
53,13,1,1,"UE"
53,14,3,3,"UE"
53,15,6,4,"UE"
53,16,5,4,"UE"
53,17,4,4,"UE"
53,18,2,1,"UE"
53,19,4,3,"UE"
53,20,3,2.5,"UE"
53,21,2,2,"UE"
53,22,1,1,"UE"
53,23,6,6,"UE"
53,24,5,5,"UE"
53,25,5,4,"UE"
53,26,4,3,"UE"
53,27,1,1,"UE"
53,28,3,4,"UE"
53,29,6,4,"UE"
53,30,2,2,"UE"
54,1,5,5,"UE"
54,2,4,5,"UE"
54,3,3,4,"UE"
54,4,1,2,"UE"
54,5,6,5,"UE"
54,6,2,4,"UE"
54,7,1,1,"UE"
54,8,6,5,"UE"
54,9,3,5,"UE"
54,10,2,4,"UE"
54,11,4,5,"UE"
54,12,5,4,"UE"
54,13,3,4,"UE"
54,14,4,4,"UE"
54,15,1,1,"UE"
54,16,5,5,"UE"
54,17,6,5,"UE"
54,18,2,4,"UE"
54,19,5,4,"UE"
54,20,1,1,"UE"
54,21,4,5,"UE"
54,22,3,6,"UE"
54,23,6,6,"UE"
54,24,2,4,"UE"
54,25,6,5,"UE"
54,26,5,5,"UE"
54,27,4,5,"UE"
54,28,3,5,"UE"
54,29,1,1,"UE"
54,30,2,3,"UE"
55,1,6,2,"UE"
55,2,5,2,"UE"
55,3,2,1,"UE"
55,4,3,2,"UE"
55,5,1,1,"UE"
55,6,4,3,"UE"
55,7,6,2,"UE"
55,8,2,1,"UE"
55,9,5,2,"UE"
55,10,4,2,"UE"
55,11,3,1,"UE"
55,12,1,1,"UE"
55,13,3,2,"UE"
55,14,1,1,"UE"
55,15,4,2,"UE"
55,16,2,1,"UE"
55,17,5,3,"UE"
55,18,6,3,"UE"
55,19,1,1,"UE"
55,20,2,2,"UE"
55,21,4,2,"UE"
55,22,3,3,"UE"
55,23,5,2,"UE"
55,24,6,2,"UE"
55,25,3,1,"UE"
